"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"entrezgene_id"	"hgnc_symbol"	"description"
"1058"	"ENSG00000173401"	5.01304032790376	-2.43131503195549	0.551827796592752	-3.79674933654952	0.000146605898101294	0.0023666081924597	256710	"GLIPR1L1"	"GLIPR1 like 1 [Source:HGNC Symbol;Acc:HGNC:28392]"
"1059"	"ENSG00000173486"	14.8418697200781	1.19962781347348	0.436225263459439	2.74029253177128	0.00613845225099257	0.0428649957866288	2286	"FKBP2"	"FKBP prolyl isomerase 2 [Source:HGNC Symbol;Acc:HGNC:3718]"
"1060"	"ENSG00000173517"	1196.07978657961	1.07494463818596	0.189224527184678	5.68192518621041	1.33186923640866e-08	7.97430279322773e-07	79834	"PEAK1"	"pseudopodium enriched atypical kinase 1 [Source:HGNC Symbol;Acc:HGNC:29431]"
"1061"	"ENSG00000173542"	1076.38348268979	1.20506369348896	0.242630385532228	4.96673145847194	6.80907732721139e-07	2.61191589948217e-05	92597	"MOB1B"	"MOB kinase activator 1B [Source:HGNC Symbol;Acc:HGNC:29801]"
"1062"	"ENSG00000173581"	266.64930417071	1.11000469383158	0.25753937267013	4.30547988460931	1.66624131699497e-05	0.000413944824217674	29903	"CCDC106"	"coiled-coil domain containing 106 [Source:HGNC Symbol;Acc:HGNC:30181]"
"1063"	"ENSG00000173585"	46.5059863583593	1.86939843630115	0.40487931669679	4.53298469506804	5.81560303924296e-06	0.000170933412966424	10803	"CCR9"	"C-C motif chemokine receptor 9 [Source:HGNC Symbol;Acc:HGNC:1610]"
"1064"	"ENSG00000173621"	56.5477452149098	1.09039003481644	0.356877633091905	3.03684779439684	0.00239066137615037	0.0213566058241328	78999	"LRFN4"	"leucine rich repeat and fibronectin type III domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28456]"
"1065"	"ENSG00000173801"	630.414997378555	3.08763237458645	0.434970623852618	7.14006142316636	9.32892228474518e-13	1.24195393616678e-10	3728	"JUP"	"junction plakoglobin [Source:HGNC Symbol;Acc:HGNC:6207]"
"1066"	"ENSG00000173852"	261.096330973296	-1.09946417704978	0.331674973433402	-3.31221814693484	0.000925593405518141	0.0103960446420281	23333	"DPY19L1"	"dpy-19 like C-mannosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:22205]"
"1067"	"ENSG00000173894"	625.64172270726	3.28418700556116	0.541582467453539	6.18999853727599	6.0164773325726e-10	5.11898176657079e-08	84733	"CBX2"	"chromobox 2 [Source:HGNC Symbol;Acc:HGNC:1552]"
"1068"	"ENSG00000173898"	64.1587661860963	2.58114647904769	0.425715575921099	5.96282963070971	2.47906866881807e-09	1.85169247896669e-07	6712	"SPTBN2"	"spectrin beta, non-erythrocytic 2 [Source:HGNC Symbol;Acc:HGNC:11276]"
"1069"	"ENSG00000173905"	83.2344316344064	1.49720907716699	0.517199316387885	2.88782516423773	0.00387915425364719	0.0305685999542281	27333	"GOLIM4"	"golgi integral membrane protein 4 [Source:HGNC Symbol;Acc:HGNC:15448]"
"1070"	"ENSG00000174099"	178.409004845989	1.5726508582316	0.568287273530022	2.69104072597148	0.0071229498842611	0.0479211063557066	253827	"MSRB3"	"methionine sulfoxide reductase B3 [Source:HGNC Symbol;Acc:HGNC:27375]"
"1071"	"ENSG00000174136"	321.329721105888	-1.77600813408648	0.237177070208623	-7.4816108158182	7.34170934440774e-14	1.10038123101083e-11	285704	"RGMB"	"repulsive guidance molecule BMP co-receptor b [Source:HGNC Symbol;Acc:HGNC:26896]"
"1072"	"ENSG00000174233"	80.1968047583862	2.00472335561704	0.525922403439627	3.78468830511334	0.000153901342391253	0.00245807705081076	112	"ADCY6"	"adenylate cyclase 6 [Source:HGNC Symbol;Acc:HGNC:237]"
"1073"	"ENSG00000174255"	34.1930904010365	-2.04268605869882	0.358575094625953	-5.63492991908023	1.75129540514115e-08	1.015987278297e-06	7634	"ZNF80"	"zinc finger protein 80 [Source:HGNC Symbol;Acc:HGNC:13155]"
"1074"	"ENSG00000174370"	15.3879825863682	-1.78752946227957	0.433304451298772	-4.04381615760272	5.25881605187645e-05	0.00105605612143805	219833	"C11orf45"	"chromosome 11 open reading frame 45 [Source:HGNC Symbol;Acc:HGNC:28584]"
"1075"	"ENSG00000174371"	50.1411163977564	1.46298985130899	0.496813664931902	2.93163064131632	0.00337187512475526	0.0275993771513422	9156	"EXO1"	"exonuclease 1 [Source:HGNC Symbol;Acc:HGNC:3511]"
"1076"	"ENSG00000174469"	51.2587270173002	1.62594396592521	0.566958948934607	2.8619575808935	0.00421033253248025	0.0324551246168573	26047	"CNTNAP2"	"contactin associated protein 2 [Source:HGNC Symbol;Acc:HGNC:13830]"
"1077"	"ENSG00000174500"	1602.08954413739	-1.1004159701811	0.26303461564648	-4.18524753623242	2.84855510673546e-05	0.000643937718881587	257144	"GCSAM"	"germinal center associated signaling and motility [Source:HGNC Symbol;Acc:HGNC:20253]"
"1078"	"ENSG00000174516"	249.737447984772	-1.26468923897271	0.139512944800469	-9.06159266814868	1.28559482967443e-19	3.98569618975227e-17	246330	"PELI3"	"pellino E3 ubiquitin protein ligase family member 3 [Source:HGNC Symbol;Acc:HGNC:30010]"
"1079"	"ENSG00000174567"	3.13831605930083	-1.58229056794799	0.578292336703081	-2.83774876292021	0.00454329281697706	0.0342876081402084	127845	"GOLT1A"	"golgi transport 1A [Source:HGNC Symbol;Acc:HGNC:24766]"
"1080"	"ENSG00000174600"	32.8622634387548	-2.1294071050911	0.578825197967846	-3.70007821912939	0.000215533024683976	0.00323685694402637	1240	"CMKLR1"	"chemerin chemokine-like receptor 1 [Source:HGNC Symbol;Acc:HGNC:2121]"
"1081"	"ENSG00000174672"	27.2297766895659	-1.41355761751305	0.421960702766528	-3.32678606592615	0.000878537932449548	0.00996645137202916	9024	"BRSK2"	"BR serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:11405]"
"1082"	"ENSG00000174791"	98.5555563071756	-1.40040748890292	0.357037674325689	-3.9129517953765	9.11747402305786e-05	0.0016350766409655	9610	"RIN1"	"Ras and Rab interactor 1 [Source:HGNC Symbol;Acc:HGNC:18749]"
"1083"	"ENSG00000174807"	113.51519299989	1.47628730130495	0.334167146527467	4.39444625287264	1.11055475078583e-05	0.000295347533722501	57124	"CD248"	"CD248 molecule [Source:HGNC Symbol;Acc:HGNC:18219]"
"1084"	"ENSG00000174944"	77.0448619895518	1.69048027910218	0.517408683176587	3.65254242461492	0.00025965668058118	0.00376219589943231	9934	"P2RY14"	"purinergic receptor P2Y14 [Source:HGNC Symbol;Acc:HGNC:16442]"
"1085"	"ENSG00000174946"	3428.43543017539	1.13799947863297	0.380887988899747	3.00776120277312	0.00263179848787427	0.0229181758349479	29909	"GPR171"	"G protein-coupled receptor 171 [Source:HGNC Symbol;Acc:HGNC:30057]"
"1086"	"ENSG00000175029"	110.274467949499	1.69168476356246	0.429663808072751	3.92819170025779	8.55869780261438e-05	0.0015558268969379	1488	"CTBP2"	"C-terminal binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2495]"
"1087"	"ENSG00000175040"	639.895058351015	1.12901699026388	0.351130009400591	3.21375457080189	0.00131011604426472	0.0135434838604137	9435	"CHST2"	"carbohydrate sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:1970]"
"1088"	"ENSG00000175048"	291.951010312729	1.43844122255696	0.410772906610465	3.50607146398147	0.000454773098692015	0.0059288161115194	79683	"ZDHHC14"	"zinc finger DHHC-type palmitoyltransferase 14 [Source:HGNC Symbol;Acc:HGNC:20341]"
"1089"	"ENSG00000175063"	47.6016724752753	1.7228435039444	0.55312428913925	3.09787914306383	0.00194910897991801	0.0184492824899642	11065	"UBE2C"	"ubiquitin conjugating enzyme E2 C [Source:HGNC Symbol;Acc:HGNC:15937]"
"1090"	"ENSG00000175471"	197.102272531419	1.78612424703254	0.335202402548671	5.31312417680456	1.07761550934322e-07	5.31341921731061e-06	79772	"MCTP1"	"multiple C2 and transmembrane domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26183]"
"1091"	"ENSG00000175497"	18.3122340609255	2.74749715784028	0.561448417394148	4.33467970821843	1.45972499426279e-05	0.00037161412902312	57628	"DPP10"	"dipeptidyl peptidase like 10 [Source:HGNC Symbol;Acc:HGNC:20823]"
"1092"	"ENSG00000175505"	71.0333670713632	-1.39436793464281	0.408534969656911	-3.41029796615033	0.000648919418765062	0.00782692932544946	23529	"CLCF1"	"cardiotrophin like cytokine factor 1 [Source:HGNC Symbol;Acc:HGNC:17412]"
"1093"	"ENSG00000175514"	5.69172266736824	1.80446536597461	0.531959592446274	3.02503541835285	0.00248604012637682	0.0219953323456451	390212	"GPR152"	"G protein-coupled receptor 152 [Source:HGNC Symbol;Acc:HGNC:23622]"
"1094"	"ENSG00000175544"	163.899701938234	2.07203407014823	0.290281645807869	7.10024929280735	1.24532049513597e-12	1.62913834947498e-10	57010	"CABP4"	"calcium binding protein 4 [Source:HGNC Symbol;Acc:HGNC:1386]"
"1095"	"ENSG00000175556"	70.7678779066666	-4.62659151985487	0.359152170356343	-11.7919451669908	4.29504830391931e-32	4.2263275310566e-29	79836	"LONRF3"	"LON peptidase N-terminal domain and ring finger 3 [Source:HGNC Symbol;Acc:HGNC:21152]"
"1096"	"ENSG00000175600"	21.3390525342909	-2.00582848705513	0.454783681773413	-4.35022749583913	1.35996366029894e-05	0.000349479866947612	79783	"SUGCT"	"succinyl-CoA:glutarate-CoA transferase [Source:HGNC Symbol;Acc:HGNC:16001]"
"1097"	"ENSG00000175707"	68.9712495835629	-2.58905935649502	0.431604671218087	-5.93731345352451	2.89730411840705e-09	2.10165983358296e-07	126695	"KDF1"	"keratinocyte differentiation factor 1 [Source:HGNC Symbol;Acc:HGNC:26624]"
"1098"	"ENSG00000175857"	233.354237240737	2.01144869045074	0.557914377806862	3.59903061085543	0.000319405594765091	0.00443483890841936	202309	"GAPT"	"GRB2 binding adaptor protein, transmembrane [Source:HGNC Symbol;Acc:HGNC:26588]"
"1099"	"ENSG00000175928"	78.4542048594346	1.54086745164051	0.455000322177133	3.3485393812412	0.000812387343810495	0.00937102465092717	57633	"LRRN1"	"leucine rich repeat neuronal 1 [Source:HGNC Symbol;Acc:HGNC:20980]"
"1100"	"ENSG00000175984"	40.8620865584991	-2.74715548416824	0.342455018263738	-7.81825176174081	5.3561985025426e-15	9.54499878027906e-13	163259	"DENND2C"	"DENN domain containing 2C [Source:HGNC Symbol;Acc:HGNC:24748]"
"1101"	"ENSG00000176049"	54.5750984046486	1.06819795295692	0.380124911555301	2.7796880624154	0.00544111375127829	0.0392301008024627	9832	"JAKMIP2"	"janus kinase and microtubule interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29067]"
"1102"	"ENSG00000176222"	253.69113494282	1.10938045288146	0.295850183404016	3.74720948302603	0.000178812748524407	0.00277754984530156	342908	"ZNF404"	"zinc finger protein 404 [Source:HGNC Symbol;Acc:HGNC:19417]"
"1103"	"ENSG00000176293"	119.8402586415	1.91260851665691	0.51406464853847	3.78114069013708	0.000156111415063064	0.00248986155440963	7694	"ZNF135"	"zinc finger protein 135 [Source:HGNC Symbol;Acc:HGNC:12919]"
"1104"	"ENSG00000176428"	20.6640389855799	1.50665697842835	0.523314564050372	2.86175926291734	0.00421296774420137	0.0324643806560318	155382	"VPS37D"	"VPS37D subunit of ESCRT-I [Source:HGNC Symbol;Acc:HGNC:18287]"
"1105"	"ENSG00000176435"	7.24471356307802	2.05659945501691	0.574833497345654	3.77603195415929	0.000159346557896556	0.00252014765780214	161198	"CLEC14A"	"C-type lectin domain containing 14A [Source:HGNC Symbol;Acc:HGNC:19832]"
"1106"	"ENSG00000176490"	33.4272940909803	1.62362331943893	0.54130277557372	2.92838953650319	0.00340722878567569	0.0277982703235083	148252	"DIRAS1"	"DIRAS family GTPase 1 [Source:HGNC Symbol;Acc:HGNC:19127]"
"1107"	"ENSG00000176597"	20.3283910605743	2.02830336741184	0.525655564581331	3.83320147349366	0.000126486275384901	0.00212047213667487	84002	"B3GNT5"	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:15684]"
"1108"	"ENSG00000176769"	20.6742591047749	1.89283934829604	0.570895055193408	3.13795656631605	0.00170130084941594	0.0166179718705142	256536	"TCERG1L"	"transcription elongation regulator 1 like [Source:HGNC Symbol;Acc:HGNC:23533]"
"1109"	"ENSG00000176884"	9.91993715319015	1.54598008845902	0.575722228921797	2.80045536723899	0.00510305638024628	0.0374003795329449	2902	"GRIN1"	"glutamate ionotropic receptor NMDA type subunit 1 [Source:HGNC Symbol;Acc:HGNC:4584]"
"1110"	"ENSG00000176890"	111.586651040946	1.36118915270601	0.456375479403366	2.97650165038064	0.00291557513013472	0.0247257077143617	7298	"TYMS"	"thymidylate synthetase [Source:HGNC Symbol;Acc:HGNC:12441]"
"1111"	"ENSG00000176920"	58.8554783837631	-1.03249791684371	0.376132173205829	-2.73954551515408	0.00615241954006925	0.042936034237079	2524	"FUT2"	"fucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:4013]"
"1112"	"ENSG00000177025"	36.6463397051952	1.24095990789818	0.409080874919752	3.01769459310992	0.0025470545443181	0.0224299371389133	147685	"C19orf18"	"chromosome 19 open reading frame 18 [Source:HGNC Symbol;Acc:HGNC:28642]"
"1113"	"ENSG00000177076"	69.3240627591173	-2.04659640728858	0.265226143467688	-7.67543835693474	1.64853917656995e-14	2.72333858716285e-12	340485	"ACER2"	"alkaline ceramidase 2 [Source:HGNC Symbol;Acc:HGNC:23675]"
"1114"	"ENSG00000177133"	40.9908481654428	2.74838906815482	0.553711484399814	4.88474645001133	1.03562033866426e-06	3.76819284640668e-05	NA	"PRDM16-DT"	"PRDM16 divergent transcript [Source:HGNC Symbol;Acc:HGNC:48664]"
"1115"	"ENSG00000177150"	686.203675839507	1.01067350581386	0.360244428477569	2.80943082259488	0.00496291836437595	0.036586569518748	125228	"FAM210A"	"family with sequence similarity 210 member A [Source:HGNC Symbol;Acc:HGNC:28346]"
"1116"	"ENSG00000177301"	26.9315827651936	-2.13338489783383	0.384942171753298	-5.44217467219606	5.26340265051653e-08	2.80176792164702e-06	3737	"KCNA2"	"potassium voltage-gated channel subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:6220]"
"1117"	"ENSG00000177303"	25.5873846122031	2.02644742585569	0.458572431554067	4.29412491028589	1.75383716926096e-05	0.000429111814213125	57513	"CASKIN2"	"CASK interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:18200]"
"1118"	"ENSG00000177311"	964.228882638675	-2.5071004625835	0.292970380155254	-8.55034109667494	1.22725284729788e-17	3.08613182667173e-15	253461	"ZBTB38"	"zinc finger and BTB domain containing 38 [Source:HGNC Symbol;Acc:HGNC:26636]"
"1119"	"ENSG00000177335"	7.44130443045674	-1.69838905728134	0.553694421138438	-2.97216255749318	0.00295710071183506	0.0249907032525209	NA	"C8orf31"	"chromosome 8 open reading frame 31 [Source:HGNC Symbol;Acc:HGNC:26731]"
"1120"	"ENSG00000177374"	310.539695903286	1.74105475898231	0.506937790041849	3.55384449501468	0.00037964362024579	0.00509312057700221	3090	"HIC1"	"HIC ZBTB transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:4909]"
"1121"	"ENSG00000177380"	84.0385765537574	-1.56321943960092	0.231339596695593	-6.74425022768339	1.5381924991337e-11	1.75820063840373e-09	8541	"PPFIA3"	"PTPRF interacting protein alpha 3 [Source:HGNC Symbol;Acc:HGNC:9247]"
"1122"	"ENSG00000177406"	149.356610490451	-1.09329388814052	0.277751473065665	-3.93457024856633	8.334568984184e-05	0.00152365076938653	NA	"NINJ2-AS1"	"NINJ2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40405]"
"1123"	"ENSG00000177425"	216.217382193417	1.75565930132041	0.382156983603336	4.60721084310399	4.08106137505736e-06	0.000124907228378972	5074	"PAWR"	"pro-apoptotic WT1 regulator [Source:HGNC Symbol;Acc:HGNC:8614]"
"1124"	"ENSG00000177570"	146.591522206284	-1.96103170422776	0.464056796411785	-4.2113187283768	2.53884236363889e-05	0.000586591277665138	401474	"SAMD12"	"sterile alpha motif domain containing 12 [Source:HGNC Symbol;Acc:HGNC:31750]"
"1125"	"ENSG00000177596"	5.66234473690862	-2.406590915887	0.566770534559195	-3.59217937458499	0.000327923996533662	0.0045336444041233	NA	""	"novel transcript"
"1126"	"ENSG00000177707"	112.084275581792	-1.45904194212482	0.306186828213063	-4.77165513567056	1.82718164312903e-06	6.31340075531241e-05	25945	"NECTIN3"	"nectin cell adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:17664]"
"1127"	"ENSG00000177910"	6.75869370714857	2.93099042565045	0.559026485997325	4.59006485087499	4.4310831674517e-06	0.000134429322045264	645961	"SPATA31C2"	"SPATA31 subfamily C member 2 [Source:HGNC Symbol;Acc:HGNC:24508]"
"1128"	"ENSG00000177990"	175.83152753243	1.94927466631704	0.566361479155473	3.4587287361574	0.000542731213537151	0.0068201514851598	283417	"DPY19L2"	"dpy-19 like 2 [Source:HGNC Symbol;Acc:HGNC:19414]"
"1129"	"ENSG00000178021"	3.56588460462121	-1.91227393181115	0.574002384316702	-2.93331092687668	0.00335367849996285	0.0275001636996954	388951	"TSPYL6"	"TSPY like 6 [Source:HGNC Symbol;Acc:HGNC:14521]"
"1130"	"ENSG00000178026"	22.5727424042075	1.72733548677074	0.492173322243131	3.46206599870215	0.000536045687328238	0.00676277663345649	388886	"LRRC75B"	"leucine rich repeat containing 75B [Source:HGNC Symbol;Acc:HGNC:33155]"
"1131"	"ENSG00000178038"	1275.91575685942	1.11874979865821	0.213872260643659	5.2282589852545	1.71113706963084e-07	7.8235260929061e-06	259173	"ALS2CL"	"ALS2 C-terminal like [Source:HGNC Symbol;Acc:HGNC:20605]"
"1132"	"ENSG00000178053"	13.8279794011405	-2.56962761174621	0.445546106953216	-5.39076616363878	7.01579181359299e-08	3.59233937387413e-06	4291	"MLF1"	"myeloid leukemia factor 1 [Source:HGNC Symbol;Acc:HGNC:7125]"
"1133"	"ENSG00000178104"	1315.64669249488	-1.09050867443709	0.321907401563727	-3.3895293071567	0.000700127245973747	0.00831773219468653	9659	"PDE4DIP"	"phosphodiesterase 4D interacting protein [Source:HGNC Symbol;Acc:HGNC:15580]"
"1134"	"ENSG00000178199"	3991.82238062581	-1.48151772082496	0.280247769177743	-5.30071753724368	1.15348432891077e-07	5.60531329922584e-06	340152	"ZC3H12D"	"zinc finger CCCH-type containing 12D [Source:HGNC Symbol;Acc:HGNC:21175]"
"1135"	"ENSG00000178229"	225.148949147642	1.17389723312003	0.18908067667826	6.20629279099445	5.42490666772428e-10	4.65062453424e-08	125919	"ZNF543"	"zinc finger protein 543 [Source:HGNC Symbol;Acc:HGNC:25281]"
"1136"	"ENSG00000178538"	31.214136506021	1.72281528929769	0.515344929689726	3.25366277195553	0.00113927435695701	0.0121852822526706	767	"CA8"	"carbonic anhydrase 8 [Source:HGNC Symbol;Acc:HGNC:1382]"
"1137"	"ENSG00000178695"	341.802568053046	1.16528035902793	0.392310013384229	2.96603654746937	0.00301664638984165	0.0253343793298588	115207	"KCTD12"	"potassium channel tetramerization domain containing 12 [Source:HGNC Symbol;Acc:HGNC:14678]"
"1138"	"ENSG00000178732"	118.208717891808	-2.51335120749376	0.307143710438343	-8.14260501736383	3.86862697355821e-16	8.2598835533556e-14	2814	"GP5"	"glycoprotein V platelet [Source:HGNC Symbol;Acc:HGNC:4443]"
"1139"	"ENSG00000179097"	18.4435774467949	1.72854563499637	0.54797255486562	3.10060033088814	0.00193128772943046	0.0183261623506788	3355	"HTR1F"	"5-hydroxytryptamine receptor 1F [Source:HGNC Symbol;Acc:HGNC:5292]"
"1140"	"ENSG00000179111"	23.3810825515351	-1.54809266906463	0.501294092135426	-3.07128450312232	0.00213139955986076	0.019698365604655	84667	"HES7"	"hes family bHLH transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:15977]"
"1141"	"ENSG00000179148"	18.8627805433479	-2.86792536578079	0.418781063391991	-6.49725926380413	8.17964319331652e-11	8.37654682131853e-09	59344	"ALOXE3"	"arachidonate lipoxygenase 3 [Source:HGNC Symbol;Acc:HGNC:13743]"
"1142"	"ENSG00000179241"	12.2968046399742	2.94274168064576	0.513444080742221	4.26621186958574	1.98819978700541e-05	0.000475152455960998	143458	"LDLRAD3"	"low density lipoprotein receptor class A domain containing 3 [Source:HGNC Symbol;Acc:HGNC:27046]"
"1143"	"ENSG00000179299"	29.0485719828121	2.43564692089174	0.54794098570922	4.11767990676466	3.82705747467014e-05	0.000814806818125444	79730	"NSUN7"	"NOP2/Sun RNA methyltransferase family member 7 [Source:HGNC Symbol;Acc:HGNC:25857]"
"1144"	"ENSG00000179314"	4.17728815552589	-2.14813219530362	0.57535013903814	-3.23495733807057	0.00121660907503349	0.0128424890793647	23302	"WSCD1"	"WSC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29060]"
"1145"	"ENSG00000179344"	399.136123634635	1.25812974213059	0.42967987955161	2.94483609192451	0.003231257911504	0.0266605282731165	3119	"HLA-DQB1"	"major histocompatibility complex, class II, DQ beta 1 [Source:HGNC Symbol;Acc:HGNC:4944]"
"1146"	"ENSG00000179348"	1812.22123177878	2.07619123938263	0.556020038527496	4.07190040501822	4.66311185620741e-05	0.000960287056685042	2624	"GATA2"	"GATA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4171]"
"1147"	"ENSG00000179476"	320.941486856612	-1.06901708980573	0.181148618700367	-5.90111969335234	3.61042848017996e-09	2.54552079013809e-07	122525	"C14orf28"	"chromosome 14 open reading frame 28 [Source:HGNC Symbol;Acc:HGNC:19834]"
"1148"	"ENSG00000179542"	5.77299618623471	2.65250444643713	0.565458758419265	3.79131403652657	0.000149852331299177	0.00240528933472552	139065	"SLITRK4"	"SLIT and NTRK like family member 4 [Source:HGNC Symbol;Acc:HGNC:23502]"
"1149"	"ENSG00000179583"	771.334071446993	1.39068153192759	0.484957912190832	2.90175369277191	0.00371080178466053	0.0296235858872794	4261	"CIITA"	"class II major histocompatibility complex transactivator [Source:HGNC Symbol;Acc:HGNC:7067]"
"1150"	"ENSG00000179761"	46.2290736384694	1.63730982131965	0.419274717291078	3.88688519567919	0.000101538745976687	0.00178695559793498	51268	"PIPOX"	"pipecolic acid and sarcosine oxidase [Source:HGNC Symbol;Acc:HGNC:17804]"
"1151"	"ENSG00000179862"	181.864498044	-1.29818368294287	0.192617128908477	-6.73643316913943	1.62321900393532e-11	1.83683462485321e-09	163732	"CITED4"	"Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4 [Source:HGNC Symbol;Acc:HGNC:18696]"
"1152"	"ENSG00000179869"	6.20173340512277	2.65861017264017	0.55503647300952	3.85927106121385	0.000113725740655332	0.00194692962368492	154664	"ABCA13"	"ATP binding cassette subfamily A member 13 [Source:HGNC Symbol;Acc:HGNC:14638]"
"1153"	"ENSG00000179909"	921.859729976487	2.53024264884389	0.267075603372254	9.4672912692975	2.87194373801103e-21	1.10165814709603e-18	7710	"ZNF154"	"zinc finger protein 154 [Source:HGNC Symbol;Acc:HGNC:12939]"
"1154"	"ENSG00000180071"	10.5657162821793	-3.75878160000095	0.527717318412661	-5.68654609223168	1.296344095468e-08	7.80288818314676e-07	253650	"ANKRD18A"	"ankyrin repeat domain 18A [Source:HGNC Symbol;Acc:HGNC:23643]"
"1155"	"ENSG00000180113"	11.256936654267	-1.58451166383608	0.55489147349066	-2.78255460241534	0.00539327892167915	0.0390328986052865	221400	"TDRD6"	"tudor domain containing 6 [Source:HGNC Symbol;Acc:HGNC:21339]"
"1156"	"ENSG00000180155"	18.7764744893058	-2.04571579145413	0.537894264471954	-3.69568331011018	0.000219296187889864	0.00328248469165777	66004	"LYNX1"	"Ly6/neurotoxin 1 [Source:HGNC Symbol;Acc:HGNC:29604]"
"1157"	"ENSG00000180543"	161.358416643634	2.00721937455638	0.3570430290458	5.61580438082633	1.95649910342875e-08	1.11535233523425e-06	85453	"TSPYL5"	"TSPY like 5 [Source:HGNC Symbol;Acc:HGNC:29367]"
"1158"	"ENSG00000180573"	1464.29563784508	1.24283673408418	0.415686829698935	2.9763824444522	0.00291670879713294	0.0247257077143617	8334	"H2AC6"	"H2A clustered histone 6 [Source:HGNC Symbol;Acc:HGNC:4733]"
"1159"	"ENSG00000180581"	13.8952143092941	1.18804980528452	0.43509166801564	2.6879830214202	0.00718850516602832	0.0482343239285246	NA	"SRP9P1"	"signal recognition particle 9 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23402]"
"1160"	"ENSG00000180611"	80.7957945592662	-1.28061872896949	0.316788424096879	-4.0415125740066	5.31075328390619e-05	0.00106083820230684	151963	"MB21D2"	"Mab-21 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30438]"
"1161"	"ENSG00000180739"	86.230011737379	-2.73354043500681	0.561914890893465	-4.85980730263564	1.17500063949459e-06	4.21436045531564e-05	53637	"S1PR5"	"sphingosine-1-phosphate receptor 5 [Source:HGNC Symbol;Acc:HGNC:14299]"
"1162"	"ENSG00000180767"	19.7161295718259	2.21410911001724	0.554213810596793	3.80053008683377	0.000144386884944573	0.002344163543806	166012	"CHST13"	"carbohydrate sulfotransferase 13 [Source:HGNC Symbol;Acc:HGNC:21755]"
"1163"	"ENSG00000180875"	13.1264662120411	-1.8387895787595	0.562882019668051	-3.15649890253103	0.00159675488268226	0.0158152107242297	64388	"GREM2"	"gremlin 2, DAN family BMP antagonist [Source:HGNC Symbol;Acc:HGNC:17655]"
"1164"	"ENSG00000180881"	49.5415207394234	-2.25498936124502	0.323845028004842	-6.88947092475006	5.60002684620045e-12	6.63559202006328e-10	84698	"CAPS2"	"calcyphosine 2 [Source:HGNC Symbol;Acc:HGNC:16471]"
"1165"	"ENSG00000180921"	104.453578271648	-1.30895726006015	0.247376062141556	-5.28833271419293	1.23436304289807e-07	5.90615314732964e-06	286077	"FAM83H"	"family with sequence similarity 83 member H [Source:HGNC Symbol;Acc:HGNC:24797]"
"1166"	"ENSG00000181036"	55.6657954314742	-3.47380669044999	0.555012246524434	-5.93096158683092	3.01165672137748e-09	2.17069474261832e-07	343413	"FCRL6"	"Fc receptor like 6 [Source:HGNC Symbol;Acc:HGNC:31910]"
"1167"	"ENSG00000181045"	1546.07381295243	-1.2437406093083	0.262377789683481	-4.73863121842788	2.15166678363771e-06	7.25730590868684e-05	284129	"SLC26A11"	"solute carrier family 26 member 11 [Source:HGNC Symbol;Acc:HGNC:14471]"
"1168"	"ENSG00000181264"	29.1835971605853	1.84560115595742	0.486190699315809	3.74505096764209	0.000180357157484591	0.00279578300561046	219902	"TLCD5"	"TLC domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28280]"
"1169"	"ENSG00000181291"	14.5660435447335	-3.00444580533426	0.525196425268363	-5.25463017045087	1.48322211405189e-07	6.93559563744264e-06	124842	"TMEM132E"	"transmembrane protein 132E [Source:HGNC Symbol;Acc:HGNC:26991]"
"1170"	"ENSG00000181315"	104.062095004158	-1.11005194051179	0.292349527917124	-3.79461308729506	0.000147873871847449	0.00237690445145701	79692	"ZNF322"	"zinc finger protein 322 [Source:HGNC Symbol;Acc:HGNC:23640]"
"1171"	"ENSG00000181444"	289.304225098794	1.22406535122968	0.357956484885044	3.39625086474722	0.000683157161475463	0.00814349553026255	168544	"ZNF467"	"zinc finger protein 467 [Source:HGNC Symbol;Acc:HGNC:23154]"
